activity_id,user_id,persona,activity_date,distance_km,pace_min_km,moving_time_sec
act_166_54,166,Event-Driven Racer,2025-03-23 00:00:00,16.44,4.46,4395
act_166_55,166,Event-Driven Racer,2025-03-24 00:00:00,5.14,3.76,1159
act_166_56,166,Event-Driven Racer,2025-03-25 00:00:00,10.52,5.18,3269
act_166_58,166,Event-Driven Racer,2025-03-27 00:00:00,13.72,4.15,3418
act_166_60,166,Event-Driven Racer,2025-03-29 00:00:00,21.54,3.84,4965
act_166_62,166,Event-Driven Racer,2025-03-31 00:00:00,14.7,5.51,4864
act_166_67,166,Event-Driven Racer,2025-04-05 00:00:00,25.81,4.02,6219
act_166_68,166,Event-Driven Racer,2025-04-06 00:00:00,8.53,4.64,2373
act_166_69,166,Event-Driven Racer,2025-04-07 00:00:00,7.41,4.72,2101
act_166_70,166,Event-Driven Racer,2025-04-08 00:00:00,4.09,3.8,934
act_166_71,166,Event-Driven Racer,2025-04-09 00:00:00,1.91,4.18,478
act_166_73,166,Event-Driven Racer,2025-04-11 00:00:00,1.0,4.64,278
act_166_74,166,Event-Driven Racer,2025-04-12 00:00:00,7.88,5.2,2458
act_166_75,166,Event-Driven Racer,2025-04-13 00:00:00,10.35,4.65,2884
act_166_78,166,Event-Driven Racer,2025-04-16 00:00:00,4.47,4.28,1148
act_166_79,166,Event-Driven Racer,2025-04-17 00:00:00,4.88,4.5,1317
act_166_80,166,Event-Driven Racer,2025-04-18 00:00:00,3.74,4.9,1099
act_166_81,166,Event-Driven Racer,2025-04-19 00:00:00,1.0,4.46,267
act_166_90,166,Event-Driven Racer,2025-04-28 00:00:00,2.2,5.22,688
act_166_91,166,Event-Driven Racer,2025-04-29 00:00:00,4.73,4.75,1347
act_166_93,166,Event-Driven Racer,2025-05-01 00:00:00,4.27,4.75,1218
act_166_96,166,Event-Driven Racer,2025-05-04 00:00:00,2.25,4.83,652
act_166_97,166,Event-Driven Racer,2025-05-05 00:00:00,3.34,3.97,796
act_166_98,166,Event-Driven Racer,2025-05-06 00:00:00,3.15,4.07,769
act_166_100,166,Event-Driven Racer,2025-05-08 00:00:00,5.54,4.15,1379
act_166_102,166,Event-Driven Racer,2025-05-10 00:00:00,1.0,4.49,269
act_166_106,166,Event-Driven Racer,2025-05-14 00:00:00,3.42,4.85,993
act_166_107,166,Event-Driven Racer,2025-05-15 00:00:00,4.29,4.1,1055
act_166_108,166,Event-Driven Racer,2025-05-16 00:00:00,1.62,5.41,525
act_166_109,166,Event-Driven Racer,2025-05-17 00:00:00,2.2,3.93,517
act_166_110,166,Event-Driven Racer,2025-05-18 00:00:00,1.0,4.38,263
act_166_111,166,Event-Driven Racer,2025-05-19 00:00:00,2.39,4.05,581
act_166_115,166,Event-Driven Racer,2025-05-23 00:00:00,6.3,4.72,1782
act_167_0,167,Event-Driven Racer,2025-01-22 00:00:00,13.45,5.0,4038
act_167_1,167,Event-Driven Racer,2025-01-23 00:00:00,14.75,4.52,3995
act_167_3,167,Event-Driven Racer,2025-01-25 00:00:00,7.73,5.1,2367
act_167_4,167,Event-Driven Racer,2025-01-26 00:00:00,22.59,3.43,4649
act_167_5,167,Event-Driven Racer,2025-01-27 00:00:00,13.83,3.84,3182
act_167_6,167,Event-Driven Racer,2025-01-28 00:00:00,13.68,4.21,3458
act_167_7,167,Event-Driven Racer,2025-01-29 00:00:00,16.16,4.27,4143
act_167_10,167,Event-Driven Racer,2025-02-01 00:00:00,24.48,4.64,6820
act_167_12,167,Event-Driven Racer,2025-02-03 00:00:00,11.68,3.96,2776
act_167_13,167,Event-Driven Racer,2025-02-04 00:00:00,9.81,4.43,2608
act_167_15,167,Event-Driven Racer,2025-02-06 00:00:00,1.0,4.77,286
act_167_17,167,Event-Driven Racer,2025-02-08 00:00:00,24.93,4.42,6611
act_167_18,167,Event-Driven Racer,2025-02-09 00:00:00,7.81,4.87,2284
act_167_19,167,Event-Driven Racer,2025-02-10 00:00:00,9.29,3.97,2211
act_167_21,167,Event-Driven Racer,2025-02-12 00:00:00,6.46,5.87,2277
act_167_24,167,Event-Driven Racer,2025-02-15 00:00:00,22.48,3.4,4585
act_167_31,167,Event-Driven Racer,2025-02-22 00:00:00,15.22,4.79,4370
act_167_32,167,Event-Driven Racer,2025-02-23 00:00:00,22.54,4.65,6292
act_167_33,167,Event-Driven Racer,2025-02-24 00:00:00,19.74,4.52,5353
act_167_34,167,Event-Driven Racer,2025-02-25 00:00:00,1.0,4.36,261
act_167_36,167,Event-Driven Racer,2025-02-27 00:00:00,16.49,4.99,4934
act_167_38,167,Event-Driven Racer,2025-03-01 00:00:00,29.14,4.51,7887
act_167_41,167,Event-Driven Racer,2025-03-04 00:00:00,14.9,5.81,5190
act_167_42,167,Event-Driven Racer,2025-03-05 00:00:00,12.41,4.98,3709
act_167_44,167,Event-Driven Racer,2025-03-07 00:00:00,13.81,5.18,4287
act_167_45,167,Event-Driven Racer,2025-03-08 00:00:00,13.43,4.39,3538
act_167_47,167,Event-Driven Racer,2025-03-10 00:00:00,2.6,4.53,706
act_167_48,167,Event-Driven Racer,2025-03-11 00:00:00,14.72,4.36,3851
act_167_50,167,Event-Driven Racer,2025-03-13 00:00:00,10.38,4.56,2840
act_167_53,167,Event-Driven Racer,2025-03-16 00:00:00,10.45,4.98,3124
act_167_55,167,Event-Driven Racer,2025-03-18 00:00:00,3.11,4.05,754
act_167_56,167,Event-Driven Racer,2025-03-19 00:00:00,1.0,4.91,294
act_167_57,167,Event-Driven Racer,2025-03-20 00:00:00,6.7,4.92,1977
act_167_58,167,Event-Driven Racer,2025-03-21 00:00:00,7.99,4.68,2241
act_167_59,167,Event-Driven Racer,2025-03-22 00:00:00,24.99,4.72,7071
act_167_63,167,Event-Driven Racer,2025-03-26 00:00:00,13.4,4.81,3871
act_167_64,167,Event-Driven Racer,2025-03-27 00:00:00,1.0,4.0,240
act_167_66,167,Event-Driven Racer,2025-03-29 00:00:00,11.83,4.84,3433
act_167_67,167,Event-Driven Racer,2025-03-30 00:00:00,16.95,4.75,4836
act_167_72,167,Event-Driven Racer,2025-04-04 00:00:00,4.36,4.56,1194
act_167_73,167,Event-Driven Racer,2025-04-05 00:00:00,1.0,4.51,270
act_167_77,167,Event-Driven Racer,2025-04-09 00:00:00,14.35,4.45,3828
act_167_78,167,Event-Driven Racer,2025-04-10 00:00:00,6.93,4.77,1983
act_167_80,167,Event-Driven Racer,2025-04-12 00:00:00,6.2,4.6,1710
act_167_81,167,Event-Driven Racer,2025-04-13 00:00:00,4.53,4.65,1262
act_167_83,167,Event-Driven Racer,2025-04-15 00:00:00,1.0,4.67,280
act_167_84,167,Event-Driven Racer,2025-04-16 00:00:00,1.0,4.75,285
act_167_95,167,Event-Driven Racer,2025-04-27 00:00:00,5.52,4.5,1490
act_167_96,167,Event-Driven Racer,2025-04-28 00:00:00,2.41,4.38,632
act_167_98,167,Event-Driven Racer,2025-04-30 00:00:00,4.8,5.38,1549
act_167_100,167,Event-Driven Racer,2025-05-02 00:00:00,4.99,4.79,1435
act_167_102,167,Event-Driven Racer,2025-05-04 00:00:00,3.61,4.22,914
act_167_103,167,Event-Driven Racer,2025-05-05 00:00:00,6.39,4.61,1766
act_167_105,167,Event-Driven Racer,2025-05-07 00:00:00,7.37,4.83,2134
act_167_106,167,Event-Driven Racer,2025-05-08 00:00:00,1.0,4.95,296
act_167_108,167,Event-Driven Racer,2025-05-10 00:00:00,3.44,5.54,1141
act_167_109,167,Event-Driven Racer,2025-05-11 00:00:00,3.21,4.14,797
act_167_110,167,Event-Driven Racer,2025-05-12 00:00:00,3.58,4.92,1057
act_167_112,167,Event-Driven Racer,2025-05-14 00:00:00,2.39,3.12,447
act_167_113,167,Event-Driven Racer,2025-05-15 00:00:00,3.17,4.36,830
act_167_116,167,Event-Driven Racer,2025-05-18 00:00:00,1.22,3.36,246
act_167_117,167,Event-Driven Racer,2025-05-19 00:00:00,8.07,4.9,2370
act_167_118,167,Event-Driven Racer,2025-05-20 00:00:00,5.03,4.37,1320
act_168_0,168,Lapsed Newcomer,2025-01-25 00:00:00,4.74,6.05,1717
act_168_1,168,Lapsed Newcomer,2025-01-26 00:00:00,2.96,5.73,1017
act_168_2,168,Lapsed Newcomer,2025-01-27 00:00:00,3.72,6.5,1450
act_168_4,168,Lapsed Newcomer,2025-01-29 00:00:00,5.47,5.28,1731
act_168_8,168,Lapsed Newcomer,2025-02-02 00:00:00,5.89,6.12,2160
act_168_9,168,Lapsed Newcomer,2025-02-03 00:00:00,6.73,5.59,2256
act_168_12,168,Lapsed Newcomer,2025-02-06 00:00:00,3.95,6.31,1497
act_168_16,168,Lapsed Newcomer,2025-02-10 00:00:00,6.52,5.35,2093
act_168_17,168,Lapsed Newcomer,2025-02-11 00:00:00,3.52,6.14,1296
act_168_18,168,Lapsed Newcomer,2025-02-12 00:00:00,5.76,5.88,2033
act_168_20,168,Lapsed Newcomer,2025-02-14 00:00:00,7.25,6.12,2663
act_168_25,168,Lapsed Newcomer,2025-02-19 00:00:00,9.02,5.77,3125
act_168_27,168,Lapsed Newcomer,2025-02-21 00:00:00,8.89,5.78,3085
act_169_0,169,Event-Driven Racer,2025-01-11 00:00:00,13.4,4.09,3287
act_169_2,169,Event-Driven Racer,2025-01-13 00:00:00,6.48,4.69,1823
act_169_3,169,Event-Driven Racer,2025-01-14 00:00:00,1.0,4.8,288
act_169_5,169,Event-Driven Racer,2025-01-16 00:00:00,5.69,4.01,1367
act_169_6,169,Event-Driven Racer,2025-01-17 00:00:00,9.97,4.33,2593
act_169_7,169,Event-Driven Racer,2025-01-18 00:00:00,12.49,3.7,2772
act_169_9,169,Event-Driven Racer,2025-01-20 00:00:00,9.29,4.66,2596
act_169_10,169,Event-Driven Racer,2025-01-21 00:00:00,1.6,4.67,449
act_169_13,169,Event-Driven Racer,2025-01-24 00:00:00,7.41,4.7,2090
act_169_14,169,Event-Driven Racer,2025-01-25 00:00:00,14.2,4.48,3812
act_169_15,169,Event-Driven Racer,2025-01-26 00:00:00,7.67,5.51,2533
act_169_18,169,Event-Driven Racer,2025-01-29 00:00:00,12.33,5.04,3730
act_169_20,169,Event-Driven Racer,2025-01-31 00:00:00,4.75,4.92,1399
act_169_21,169,Event-Driven Racer,2025-02-01 00:00:00,3.86,4.72,1091
act_169_22,169,Event-Driven Racer,2025-02-02 00:00:00,15.17,4.97,4520
act_169_23,169,Event-Driven Racer,2025-02-03 00:00:00,11.6,5.13,3567
act_169_25,169,Event-Driven Racer,2025-02-05 00:00:00,4.15,4.69,1168
act_169_26,169,Event-Driven Racer,2025-02-06 00:00:00,15.02,4.48,4040
act_169_27,169,Event-Driven Racer,2025-02-07 00:00:00,1.75,4.43,464
act_169_28,169,Event-Driven Racer,2025-02-08 00:00:00,20.2,4.62,5601
act_169_29,169,Event-Driven Racer,2025-02-09 00:00:00,9.76,3.88,2273
act_169_32,169,Event-Driven Racer,2025-02-12 00:00:00,9.66,4.42,2562
act_169_33,169,Event-Driven Racer,2025-02-13 00:00:00,8.03,4.63,2229
act_169_34,169,Event-Driven Racer,2025-02-14 00:00:00,4.73,4.39,1245
act_169_37,169,Event-Driven Racer,2025-02-17 00:00:00,1.0,4.67,279
act_169_40,169,Event-Driven Racer,2025-02-20 00:00:00,4.93,4.67,1380
act_169_41,169,Event-Driven Racer,2025-02-21 00:00:00,1.0,4.4,263
act_169_42,169,Event-Driven Racer,2025-02-22 00:00:00,25.01,4.01,6013
act_169_43,169,Event-Driven Racer,2025-02-23 00:00:00,13.79,4.75,3929
act_169_46,169,Event-Driven Racer,2025-02-26 00:00:00,8.53,4.55,2326
act_169_49,169,Event-Driven Racer,2025-03-01 00:00:00,25.14,4.53,6831
act_169_51,169,Event-Driven Racer,2025-03-03 00:00:00,8.47,3.62,1841
act_169_54,169,Event-Driven Racer,2025-03-06 00:00:00,1.88,5.06,572
act_169_55,169,Event-Driven Racer,2025-03-07 00:00:00,8.62,4.77,2466
act_169_57,169,Event-Driven Racer,2025-03-09 00:00:00,17.57,3.98,4191
act_169_58,169,Event-Driven Racer,2025-03-10 00:00:00,7.47,4.15,1859
act_169_61,169,Event-Driven Racer,2025-03-13 00:00:00,11.35,3.69,2509
act_169_63,169,Event-Driven Racer,2025-03-15 00:00:00,23.94,5.21,7487
act_169_65,169,Event-Driven Racer,2025-03-17 00:00:00,1.0,5.01,300
act_169_66,169,Event-Driven Racer,2025-03-18 00:00:00,12.39,5.24,3892
act_169_69,169,Event-Driven Racer,2025-03-21 00:00:00,5.77,4.67,1616
act_169_70,169,Event-Driven Racer,2025-03-22 00:00:00,17.51,4.57,4800
act_169_71,169,Event-Driven Racer,2025-03-23 00:00:00,15.49,3.72,3457
act_169_73,169,Event-Driven Racer,2025-03-25 00:00:00,7.72,3.44,1595
act_169_77,169,Event-Driven Racer,2025-03-29 00:00:00,13.32,3.46,2767
act_169_78,169,Event-Driven Racer,2025-03-30 00:00:00,22.23,4.27,5690
act_169_80,169,Event-Driven Racer,2025-04-01 00:00:00,10.94,4.48,2938
act_169_84,169,Event-Driven Racer,2025-04-05 00:00:00,21.64,4.7,6105
act_169_85,169,Event-Driven Racer,2025-04-06 00:00:00,16.99,3.99,4068
act_169_86,169,Event-Driven Racer,2025-04-07 00:00:00,7.83,5.38,2526
act_169_89,169,Event-Driven Racer,2025-04-10 00:00:00,12.3,4.6,3395
act_169_90,169,Event-Driven Racer,2025-04-11 00:00:00,7.06,4.42,1874
act_169_91,169,Event-Driven Racer,2025-04-12 00:00:00,21.19,4.6,5851
act_169_92,169,Event-Driven Racer,2025-04-13 00:00:00,5.57,3.74,1249
act_169_93,169,Event-Driven Racer,2025-04-14 00:00:00,1.0,4.52,271
act_169_96,169,Event-Driven Racer,2025-04-17 00:00:00,2.07,4.37,543
act_169_99,169,Event-Driven Racer,2025-04-20 00:00:00,4.29,3.74,961
act_169_100,169,Event-Driven Racer,2025-04-21 00:00:00,4.63,4.24,1179
act_169_101,169,Event-Driven Racer,2025-04-22 00:00:00,5.96,3.15,1124
act_169_102,169,Event-Driven Racer,2025-04-23 00:00:00,1.0,5.32,319
act_169_105,169,Event-Driven Racer,2025-04-26 00:00:00,1.0,5.45,326
act_169_115,169,Event-Driven Racer,2025-05-06 00:00:00,10.99,5.02,3309
act_169_117,169,Event-Driven Racer,2025-05-08 00:00:00,1.0,4.51,270
act_169_118,169,Event-Driven Racer,2025-05-09 00:00:00,2.74,5.12,841
act_169_119,169,Event-Driven Racer,2025-05-10 00:00:00,6.01,4.34,1563
act_170_2,170,Weekend Warrior,2025-02-01 00:00:00,14.84,4.74,4223
act_170_3,170,Weekend Warrior,2025-02-02 00:00:00,15.87,5.72,5450
act_170_8,170,Weekend Warrior,2025-02-07 00:00:00,10.99,5.43,3584
act_170_12,170,Weekend Warrior,2025-02-11 00:00:00,10.92,5.71,3738
act_170_17,170,Weekend Warrior,2025-02-16 00:00:00,18.56,4.24,4724
act_170_23,170,Weekend Warrior,2025-02-22 00:00:00,8.57,5.24,2693
act_170_24,170,Weekend Warrior,2025-02-23 00:00:00,1.45,3.77,328
act_170_30,170,Weekend Warrior,2025-03-01 00:00:00,10.19,4.33,2646
act_170_31,170,Weekend Warrior,2025-03-02 00:00:00,11.25,6.4,4322
act_170_37,170,Weekend Warrior,2025-03-08 00:00:00,26.47,4.85,7697
act_170_38,170,Weekend Warrior,2025-03-09 00:00:00,21.26,4.09,5218
act_170_43,170,Weekend Warrior,2025-03-14 00:00:00,4.91,4.09,1205
act_170_44,170,Weekend Warrior,2025-03-15 00:00:00,14.06,5.53,4662
act_170_45,170,Weekend Warrior,2025-03-16 00:00:00,18.78,4.92,5539
act_170_51,170,Weekend Warrior,2025-03-22 00:00:00,4.94,5.51,1633
act_170_52,170,Weekend Warrior,2025-03-23 00:00:00,15.52,5.09,4742
act_170_58,170,Weekend Warrior,2025-03-29 00:00:00,1.0,5.84,350
act_170_65,170,Weekend Warrior,2025-04-05 00:00:00,18.61,5.61,6265
act_170_66,170,Weekend Warrior,2025-04-06 00:00:00,14.67,4.22,3716
act_170_67,170,Weekend Warrior,2025-04-07 00:00:00,12.14,3.53,2569
act_170_72,170,Weekend Warrior,2025-04-12 00:00:00,11.85,4.53,3221
act_170_77,170,Weekend Warrior,2025-04-17 00:00:00,8.8,4.05,2139
act_170_79,170,Weekend Warrior,2025-04-19 00:00:00,14.11,5.8,4906
act_170_80,170,Weekend Warrior,2025-04-20 00:00:00,1.0,5.22,313
act_170_85,170,Weekend Warrior,2025-04-25 00:00:00,1.22,5.06,372
act_170_93,170,Weekend Warrior,2025-05-03 00:00:00,9.13,4.57,2503
act_170_94,170,Weekend Warrior,2025-05-04 00:00:00,4.33,6.19,1609
act_170_100,170,Weekend Warrior,2025-05-10 00:00:00,1.17,5.62,395
act_170_101,170,Weekend Warrior,2025-05-11 00:00:00,9.66,4.04,2341
act_170_107,170,Weekend Warrior,2025-05-17 00:00:00,1.0,5.36,321
act_170_111,170,Weekend Warrior,2025-05-21 00:00:00,6.23,7.3,2728
act_170_114,170,Weekend Warrior,2025-05-24 00:00:00,1.0,5.15,308
act_170_115,170,Weekend Warrior,2025-05-25 00:00:00,16.52,5.0,4951
act_170_116,170,Weekend Warrior,2025-05-26 00:00:00,18.0,5.7,6157
act_170_117,170,Weekend Warrior,2025-05-27 00:00:00,2.9,5.38,937
act_171_0,171,Consistent Trainer,2025-01-05 00:00:00,1.0,3.24,194
act_171_1,171,Consistent Trainer,2025-01-06 00:00:00,6.63,5.17,2056
act_171_2,171,Consistent Trainer,2025-01-07 00:00:00,21.37,5.18,6641
act_171_4,171,Consistent Trainer,2025-01-09 00:00:00,10.28,4.63,2853
act_171_7,171,Consistent Trainer,2025-01-12 00:00:00,11.5,5.35,3693
act_171_8,171,Consistent Trainer,2025-01-13 00:00:00,11.67,5.62,3933
act_171_13,171,Consistent Trainer,2025-01-18 00:00:00,1.0,5.41,324
act_171_14,171,Consistent Trainer,2025-01-19 00:00:00,15.42,3.37,3117
act_171_15,171,Consistent Trainer,2025-01-20 00:00:00,7.31,6.76,2964
act_171_19,171,Consistent Trainer,2025-01-24 00:00:00,5.18,4.47,1388
act_171_20,171,Consistent Trainer,2025-01-25 00:00:00,5.5,5.14,1699
act_171_21,171,Consistent Trainer,2025-01-26 00:00:00,4.34,4.85,1262
act_171_22,171,Consistent Trainer,2025-01-27 00:00:00,5.35,5.82,1868
act_171_23,171,Consistent Trainer,2025-01-28 00:00:00,9.5,5.17,2942
act_171_27,171,Consistent Trainer,2025-02-01 00:00:00,1.0,4.55,273
act_171_31,171,Consistent Trainer,2025-02-05 00:00:00,1.65,4.44,439
act_171_33,171,Consistent Trainer,2025-02-07 00:00:00,10.9,5.09,3328
act_171_34,171,Consistent Trainer,2025-02-08 00:00:00,15.11,4.6,4170
act_171_39,171,Consistent Trainer,2025-02-13 00:00:00,1.0,4.88,292
act_171_40,171,Consistent Trainer,2025-02-14 00:00:00,19.35,5.47,6346
act_171_42,171,Consistent Trainer,2025-02-16 00:00:00,4.4,5.41,1426
act_171_43,171,Consistent Trainer,2025-02-17 00:00:00,10.02,3.68,2209
act_171_44,171,Consistent Trainer,2025-02-18 00:00:00,8.79,4.62,2439
act_171_48,171,Consistent Trainer,2025-02-22 00:00:00,1.43,4.42,378
act_171_49,171,Consistent Trainer,2025-02-23 00:00:00,1.0,5.07,303
act_171_53,171,Consistent Trainer,2025-02-27 00:00:00,10.04,4.75,2861
act_171_55,171,Consistent Trainer,2025-03-01 00:00:00,11.15,5.05,3377
act_171_56,171,Consistent Trainer,2025-03-02 00:00:00,11.02,3.91,2585
act_171_60,171,Consistent Trainer,2025-03-06 00:00:00,11.91,5.63,4025
act_171_61,171,Consistent Trainer,2025-03-07 00:00:00,9.75,3.61,2113
act_171_62,171,Consistent Trainer,2025-03-08 00:00:00,6.3,4.08,1539
act_171_63,171,Consistent Trainer,2025-03-09 00:00:00,1.0,5.06,303
act_171_69,171,Consistent Trainer,2025-03-15 00:00:00,6.05,4.96,1799
act_171_70,171,Consistent Trainer,2025-03-16 00:00:00,10.96,4.5,2961
act_171_72,171,Consistent Trainer,2025-03-18 00:00:00,16.64,3.85,3841
act_171_75,171,Consistent Trainer,2025-03-21 00:00:00,14.43,4.5,3893
act_171_76,171,Consistent Trainer,2025-03-22 00:00:00,19.45,5.78,6752
act_171_77,171,Consistent Trainer,2025-03-23 00:00:00,14.1,5.02,4245
act_171_85,171,Consistent Trainer,2025-03-31 00:00:00,13.07,4.26,3339
act_171_86,171,Consistent Trainer,2025-04-01 00:00:00,14.01,3.82,3209
act_171_87,171,Consistent Trainer,2025-04-02 00:00:00,1.0,5.19,311
act_171_88,171,Consistent Trainer,2025-04-03 00:00:00,10.23,3.43,2104
act_171_90,171,Consistent Trainer,2025-04-05 00:00:00,12.29,4.33,3191
act_171_91,171,Consistent Trainer,2025-04-06 00:00:00,4.46,4.69,1252
act_171_92,171,Consistent Trainer,2025-04-07 00:00:00,10.82,4.05,2626
act_171_96,171,Consistent Trainer,2025-04-11 00:00:00,22.24,6.3,8404
act_171_98,171,Consistent Trainer,2025-04-13 00:00:00,12.04,4.96,3580
act_171_100,171,Consistent Trainer,2025-04-15 00:00:00,6.88,5.2,2148
act_171_101,171,Consistent Trainer,2025-04-16 00:00:00,1.0,5.66,339
act_171_104,171,Consistent Trainer,2025-04-19 00:00:00,9.71,4.67,2716
act_171_105,171,Consistent Trainer,2025-04-20 00:00:00,10.49,3.86,2427
act_171_110,171,Consistent Trainer,2025-04-25 00:00:00,6.96,5.04,2105
act_171_111,171,Consistent Trainer,2025-04-26 00:00:00,20.22,5.19,6299
act_171_112,171,Consistent Trainer,2025-04-27 00:00:00,6.3,5.26,1988
act_171_113,171,Consistent Trainer,2025-04-28 00:00:00,8.92,4.37,2336
act_171_114,171,Consistent Trainer,2025-04-29 00:00:00,10.35,4.56,2833
act_171_118,171,Consistent Trainer,2025-05-03 00:00:00,7.36,3.85,1700
act_171_119,171,Consistent Trainer,2025-05-04 00:00:00,10.2,4.32,2647
act_172_2,172,Consistent Trainer,2025-01-23 00:00:00,1.0,5.34,320
act_172_4,172,Consistent Trainer,2025-01-25 00:00:00,15.61,4.87,4556
act_172_5,172,Consistent Trainer,2025-01-26 00:00:00,15.17,5.14,4682
act_172_7,172,Consistent Trainer,2025-01-28 00:00:00,2.37,5.07,719
act_172_9,172,Consistent Trainer,2025-01-30 00:00:00,9.28,5.44,3030
act_172_10,172,Consistent Trainer,2025-01-31 00:00:00,2.25,6.11,826
act_172_14,172,Consistent Trainer,2025-02-04 00:00:00,1.58,5.22,494
act_172_16,172,Consistent Trainer,2025-02-06 00:00:00,4.59,5.49,1512
act_172_18,172,Consistent Trainer,2025-02-08 00:00:00,14.96,3.95,3548
act_172_21,172,Consistent Trainer,2025-02-11 00:00:00,8.88,4.71,2508
act_172_23,172,Consistent Trainer,2025-02-13 00:00:00,8.53,4.87,2490
act_172_24,172,Consistent Trainer,2025-02-14 00:00:00,7.24,4.15,1802
act_172_25,172,Consistent Trainer,2025-02-15 00:00:00,12.33,4.95,3663
act_172_26,172,Consistent Trainer,2025-02-16 00:00:00,14.58,4.12,3605
act_172_31,172,Consistent Trainer,2025-02-21 00:00:00,18.47,4.38,4853
act_172_32,172,Consistent Trainer,2025-02-22 00:00:00,11.22,5.44,3664
act_172_33,172,Consistent Trainer,2025-02-23 00:00:00,8.9,4.96,2650
act_172_36,172,Consistent Trainer,2025-02-26 00:00:00,1.0,3.85,230
act_172_37,172,Consistent Trainer,2025-02-27 00:00:00,5.75,5.28,1820
act_172_39,172,Consistent Trainer,2025-03-01 00:00:00,8.6,3.74,1929
act_172_40,172,Consistent Trainer,2025-03-02 00:00:00,3.55,4.98,1059
act_172_41,172,Consistent Trainer,2025-03-03 00:00:00,22.72,5.35,7288
act_172_44,172,Consistent Trainer,2025-03-06 00:00:00,3.62,5.51,1197
act_172_46,172,Consistent Trainer,2025-03-08 00:00:00,4.65,4.74,1322
act_172_47,172,Consistent Trainer,2025-03-09 00:00:00,13.34,3.85,3078
act_172_49,172,Consistent Trainer,2025-03-11 00:00:00,3.13,4.7,881
act_172_50,172,Consistent Trainer,2025-03-12 00:00:00,5.68,4.36,1485
act_172_53,172,Consistent Trainer,2025-03-15 00:00:00,5.33,4.09,1305
act_172_57,172,Consistent Trainer,2025-03-19 00:00:00,17.89,4.59,4931
act_172_62,172,Consistent Trainer,2025-03-24 00:00:00,2.93,4.92,865
act_172_66,172,Consistent Trainer,2025-03-28 00:00:00,6.49,3.78,1470
act_172_67,172,Consistent Trainer,2025-03-29 00:00:00,16.94,5.34,5428
act_172_68,172,Consistent Trainer,2025-03-30 00:00:00,8.49,3.25,1655
act_172_69,172,Consistent Trainer,2025-03-31 00:00:00,1.0,3.67,220
act_172_70,172,Consistent Trainer,2025-04-01 00:00:00,13.68,4.68,3837
act_172_71,172,Consistent Trainer,2025-04-02 00:00:00,7.04,5.04,2128
act_172_73,172,Consistent Trainer,2025-04-04 00:00:00,15.16,3.66,3325
act_172_74,172,Consistent Trainer,2025-04-05 00:00:00,3.8,4.61,1050
act_172_75,172,Consistent Trainer,2025-04-06 00:00:00,1.56,4.6,431
act_172_77,172,Consistent Trainer,2025-04-08 00:00:00,4.75,4.57,1303
act_172_78,172,Consistent Trainer,2025-04-09 00:00:00,7.93,5.05,2402
act_172_84,172,Consistent Trainer,2025-04-15 00:00:00,13.45,3.98,3208
act_172_85,172,Consistent Trainer,2025-04-16 00:00:00,11.76,3.74,2637
act_172_88,172,Consistent Trainer,2025-04-19 00:00:00,12.89,4.57,3539
act_172_89,172,Consistent Trainer,2025-04-20 00:00:00,17.47,4.81,5044
act_172_93,172,Consistent Trainer,2025-04-24 00:00:00,7.04,4.73,1995
act_172_94,172,Consistent Trainer,2025-04-25 00:00:00,8.46,3.84,1949
act_172_95,172,Consistent Trainer,2025-04-26 00:00:00,12.27,4.8,3532
act_172_96,172,Consistent Trainer,2025-04-27 00:00:00,4.54,4.28,1165
act_172_100,172,Consistent Trainer,2025-05-01 00:00:00,1.0,4.82,289
act_172_101,172,Consistent Trainer,2025-05-02 00:00:00,2.01,5.53,666
act_172_103,172,Consistent Trainer,2025-05-04 00:00:00,11.19,3.89,2610
act_172_106,172,Consistent Trainer,2025-05-07 00:00:00,4.71,4.49,1268
act_172_109,172,Consistent Trainer,2025-05-10 00:00:00,1.0,4.2,252
act_172_110,172,Consistent Trainer,2025-05-11 00:00:00,5.65,4.7,1592
act_172_111,172,Consistent Trainer,2025-05-12 00:00:00,1.0,4.57,274
act_172_113,172,Consistent Trainer,2025-05-14 00:00:00,1.0,5.26,315
act_172_114,172,Consistent Trainer,2025-05-15 00:00:00,6.67,4.25,1702
act_172_117,172,Consistent Trainer,2025-05-18 00:00:00,2.35,5.28,744
act_172_118,172,Consistent Trainer,2025-05-19 00:00:00,6.64,4.81,1914
act_173_5,173,Weekend Warrior,2025-01-11 00:00:00,8.78,5.21,2744
act_173_6,173,Weekend Warrior,2025-01-12 00:00:00,1.0,4.12,246
act_173_8,173,Weekend Warrior,2025-01-14 00:00:00,8.63,5.44,2817
act_173_13,173,Weekend Warrior,2025-01-19 00:00:00,13.24,4.47,3551
act_173_19,173,Weekend Warrior,2025-01-25 00:00:00,18.43,4.45,4925
